location,name,description,start,duration,eventId
poster2039,Effects of SENSE1 Image Reconstruction on tSNR and Explainable Variance in Multi-channel fMRI,"An Vu, Abstract 2039",1624629600,60,poster2039AmericasEurope
poster2039,Effects of SENSE1 Image Reconstruction on tSNR and Explainable Variance in Multi-channel fMRI,"An Vu, Abstract 2039",1624399200,60,poster2039AmericasAsia
poster2039,Effects of SENSE1 Image Reconstruction on tSNR and Explainable Variance in Multi-channel fMRI,"An Vu, Abstract 2039",1624514400,120,poster2039EuropeAsia
poster1772,Effects of the education on the information communication in the elders,"Daegyeom Kim, Abstract 1772",1624370400,60,poster1772AmericasEurope
poster1772,Effects of the education on the information communication in the elders,"Daegyeom Kim, Abstract 1772",1624658400,60,poster1772AmericasAsia
poster1772,Effects of the education on the information communication in the elders,"Daegyeom Kim, Abstract 1772",1624514400,120,poster1772EuropeAsia
poster2523,Empathy Relies on Fine-Grained Internal Simulation,"Leo Christov-Moore, Abstract 2523",1624456800,60,poster2523AmericasEurope
poster2523,Empathy Relies on Fine-Grained Internal Simulation,"Leo Christov-Moore, Abstract 2523",1624572000,60,poster2523AmericasAsia
poster2523,Empathy Relies on Fine-Grained Internal Simulation,"Leo Christov-Moore, Abstract 2523",1624341600,120,poster2523EuropeAsia
poster2660,Enhanced Functional Connectivity Following Sleep-Related Consolidation of Cognitive Strategies,"Nicholas van den Berg, Abstract 2660",1624370400,60,poster2660AmericasEurope
poster2660,Enhanced Functional Connectivity Following Sleep-Related Consolidation of Cognitive Strategies,"Nicholas van den Berg, Abstract 2660",1624312800,60,poster2660AmericasAsia
poster2660,Enhanced Functional Connectivity Following Sleep-Related Consolidation of Cognitive Strategies,"Nicholas van den Berg, Abstract 2660",1624514400,120,poster2660EuropeAsia
poster1180,Enhanced Thalamocortical Functional Connectivity in Brains with Glioma at 7T,"Siqi Cai, Abstract 1180",1624456800,60,poster1180AmericasEurope
poster1180,Enhanced Thalamocortical Functional Connectivity in Brains with Glioma at 7T,"Siqi Cai, Abstract 1180",1624572000,60,poster1180AmericasAsia
poster1180,Enhanced Thalamocortical Functional Connectivity in Brains with Glioma at 7T,"Siqi Cai, Abstract 1180",1624341600,120,poster1180EuropeAsia
poster1788,Entropy Mapping Revealed A Common Neural Substrate for Different Substance Dependence,"Ze Wang, Abstract 1788",1624456800,60,poster1788AmericasEurope
poster1788,Entropy Mapping Revealed A Common Neural Substrate for Different Substance Dependence,"Ze Wang, Abstract 1788",1624658400,60,poster1788AmericasAsia
poster1788,Entropy Mapping Revealed A Common Neural Substrate for Different Substance Dependence,"Ze Wang, Abstract 1788",1624341600,120,poster1788EuropeAsia
poster2324,Estimating the true discovery proportion of clusters based on cluster extent thresholding in fMRI,"Jelle Goeman, Abstract 2324",1624543200,60,poster2324AmericasEurope
poster2324,Estimating the true discovery proportion of clusters based on cluster extent thresholding in fMRI,"Jelle Goeman, Abstract 2324",1624658400,60,poster2324AmericasAsia
poster2324,Estimating the true discovery proportion of clusters based on cluster extent thresholding in fMRI,"Jelle Goeman, Abstract 2324",1624341600,120,poster2324EuropeAsia
poster2536,Evolvement of Infant Brain State and Its Association with Cognition,"Weixiong Jiang, Abstract 2536",1624543200,60,poster2536AmericasEurope
poster2536,Evolvement of Infant Brain State and Its Association with Cognition,"Weixiong Jiang, Abstract 2536",1624485600,60,poster2536AmericasAsia
poster2536,Evolvement of Infant Brain State and Its Association with Cognition,"Weixiong Jiang, Abstract 2536",1624341600,120,poster2536EuropeAsia
poster2336,Executive function performance and brain nodal properties in Parkinson's Disease,"Giacomo Tomezzoli, Abstract 2336",1624284000,60,poster2336AmericasEurope
poster2336,Executive function performance and brain nodal properties in Parkinson's Disease,"Giacomo Tomezzoli, Abstract 2336",1624399200,60,poster2336AmericasAsia
poster2336,Executive function performance and brain nodal properties in Parkinson's Disease,"Giacomo Tomezzoli, Abstract 2336",1624514400,120,poster2336EuropeAsia
poster1438,Exploring Shared Genetic Effects of Emotion and Subcortical Volumes,"Seung Yun Choi, Abstract 1438",1624543200,60,poster1438AmericasEurope
poster1438,Exploring Shared Genetic Effects of Emotion and Subcortical Volumes,"Seung Yun Choi, Abstract 1438",1624485600,60,poster1438AmericasAsia
poster1438,Exploring Shared Genetic Effects of Emotion and Subcortical Volumes,"Seung Yun Choi, Abstract 1438",1624341600,120,poster1438EuropeAsia
poster1880,Exploring the mechanisms of less affected hand impairment in unilateral stroke with diffusion MRI.,"Firdaus Fabrice HANNANU, Abstract 1880",1624629600,60,poster1880AmericasEurope
poster1880,Exploring the mechanisms of less affected hand impairment in unilateral stroke with diffusion MRI.,"Firdaus Fabrice HANNANU, Abstract 1880",1624399200,60,poster1880AmericasAsia
poster1880,Exploring the mechanisms of less affected hand impairment in unilateral stroke with diffusion MRI.,"Firdaus Fabrice HANNANU, Abstract 1880",1624514400,120,poster1880EuropeAsia
poster2049,Eyes open and closed resting-state conditions: a comparison of DMN functional connectivity pattern,"Chenyang Jiang, Abstract 2049",1624284000,60,poster2049AmericasEurope
poster2049,Eyes open and closed resting-state conditions: a comparison of DMN functional connectivity pattern,"Chenyang Jiang, Abstract 2049",1624399200,60,poster2049AmericasAsia
poster2049,Eyes open and closed resting-state conditions: a comparison of DMN functional connectivity pattern,"Chenyang Jiang, Abstract 2049",1624514400,120,poster2049EuropeAsia
poster2238,Fluctuations in estradiol and progesterone are not related to high amplitude co-fluctuations in fMRI,"Catherine Cai, Abstract 2238",1624629600,60,poster2238AmericasEurope
poster2238,Fluctuations in estradiol and progesterone are not related to high amplitude co-fluctuations in fMRI,"Catherine Cai, Abstract 2238",1624572000,60,poster2238AmericasAsia
poster2238,Fluctuations in estradiol and progesterone are not related to high amplitude co-fluctuations in fMRI,"Catherine Cai, Abstract 2238",1624341600,120,poster2238EuropeAsia
poster1212,Fractal dimension of DTI-derived WM skeleton is reduced in CADASIL,"Chiara Marzi, Abstract 1212",1624284000,60,poster1212AmericasEurope
poster1212,Fractal dimension of DTI-derived WM skeleton is reduced in CADASIL,"Chiara Marzi, Abstract 1212",1624399200,60,poster1212AmericasAsia
poster1212,Fractal dimension of DTI-derived WM skeleton is reduced in CADASIL,"Chiara Marzi, Abstract 1212",1624514400,120,poster1212EuropeAsia
poster1734,From correlation to communication: decomposing functional connectivity changes,"Yuhua Yu, Abstract 1734",1624629600,60,poster1734AmericasEurope
poster1734,From correlation to communication: decomposing functional connectivity changes,"Yuhua Yu, Abstract 1734",1624312800,60,poster1734AmericasAsia
poster1734,From correlation to communication: decomposing functional connectivity changes,"Yuhua Yu, Abstract 1734",1624514400,120,poster1734EuropeAsia
poster1715,Frontal and Temporal Lobe Epilepsy Demonstrate Consistent Changes in the Uncinate Fasciculus,"Derrick Lewis, Abstract 1715",1624456800,60,poster1715AmericasEurope
poster1715,Frontal and Temporal Lobe Epilepsy Demonstrate Consistent Changes in the Uncinate Fasciculus,"Derrick Lewis, Abstract 1715",1624572000,60,poster1715AmericasAsia
poster1715,Frontal and Temporal Lobe Epilepsy Demonstrate Consistent Changes in the Uncinate Fasciculus,"Derrick Lewis, Abstract 1715",1624341600,120,poster1715EuropeAsia
poster2316,Functional connectivity in neurodegenerative diseases different ipsi/contralateral spatial decay,"Ignacio Cifre, Abstract 2316",1624629600,60,poster2316AmericasEurope
poster2316,Functional connectivity in neurodegenerative diseases different ipsi/contralateral spatial decay,"Ignacio Cifre, Abstract 2316",1624312800,60,poster2316AmericasAsia
poster2316,Functional connectivity in neurodegenerative diseases different ipsi/contralateral spatial decay,"Ignacio Cifre, Abstract 2316",1624514400,120,poster2316EuropeAsia
poster1471,Functional Connectivity of the Medial Prefrontal Cortex Related to Mindreading Abilities,"Marine Le Petit, Abstract 1471",1624456800,60,poster1471AmericasEurope
poster1471,Functional Connectivity of the Medial Prefrontal Cortex Related to Mindreading Abilities,"Marine Le Petit, Abstract 1471",1624572000,60,poster1471AmericasAsia
poster1471,Functional Connectivity of the Medial Prefrontal Cortex Related to Mindreading Abilities,"Marine Le Petit, Abstract 1471",1624341600,120,poster1471EuropeAsia
poster2645,Functional/Structural Intrinsic Network Measures of Brain Reserve to Predict Outcomes in Epilepsy,"Walter Hinds, Abstract 2645",1624629600,60,poster2645AmericasEurope
poster2645,Functional/Structural Intrinsic Network Measures of Brain Reserve to Predict Outcomes in Epilepsy,"Walter Hinds, Abstract 2645",1624312800,60,poster2645AmericasAsia
poster2645,Functional/Structural Intrinsic Network Measures of Brain Reserve to Predict Outcomes in Epilepsy,"Walter Hinds, Abstract 2645",1624514400,120,poster2645EuropeAsia
poster1360,Gamma band artifact removal in EEG-fMRI simultaneous recordings,"Narges Moradi, Abstract 1360",1624543200,60,poster1360AmericasEurope
poster1360,Gamma band artifact removal in EEG-fMRI simultaneous recordings,"Narges Moradi, Abstract 1360",1624658400,60,poster1360AmericasAsia
poster1360,Gamma band artifact removal in EEG-fMRI simultaneous recordings,"Narges Moradi, Abstract 1360",1624341600,120,poster1360EuropeAsia
poster1379,"Gender difference in behavioral response delay under stress, the role of dACC-DMN connectivity","Lixin Qiu, Abstract 1379",1624629600,60,poster1379AmericasEurope
poster1379,"Gender difference in behavioral response delay under stress, the role of dACC-DMN connectivity","Lixin Qiu, Abstract 1379",1624312800,60,poster1379AmericasAsia
poster1379,"Gender difference in behavioral response delay under stress, the role of dACC-DMN connectivity","Lixin Qiu, Abstract 1379",1624514400,120,poster1379EuropeAsia
poster1525,Granger Causality for intracranial EEG: hypothesis testing during visual discrimination task,"Anna Pidnebesna, Abstract 1525",1624629600,60,poster1525AmericasEurope
poster1525,Granger Causality for intracranial EEG: hypothesis testing during visual discrimination task,"Anna Pidnebesna, Abstract 1525",1624312800,60,poster1525AmericasAsia
poster1525,Granger Causality for intracranial EEG: hypothesis testing during visual discrimination task,"Anna Pidnebesna, Abstract 1525",1624514400,120,poster1525EuropeAsia
poster1391,Gray and White Matter Brain Age has Distinct Associations with Lifestyle and Fluid Intelligence,"Hui-Ming Tseng, Abstract 1391",1624284000,60,poster1391AmericasEurope
poster1391,Gray and White Matter Brain Age has Distinct Associations with Lifestyle and Fluid Intelligence,"Hui-Ming Tseng, Abstract 1391",1624399200,60,poster1391AmericasAsia
poster1391,Gray and White Matter Brain Age has Distinct Associations with Lifestyle and Fluid Intelligence,"Hui-Ming Tseng, Abstract 1391",1624514400,120,poster1391EuropeAsia
poster1572,Hierarchical Bayesian modelling for the inference of group-level brain states using functional MRI,"Lingbin Bian, Abstract 1572",1624370400,60,poster1572AmericasEurope
poster1572,Hierarchical Bayesian modelling for the inference of group-level brain states using functional MRI,"Lingbin Bian, Abstract 1572",1624485600,60,poster1572AmericasAsia
poster1572,Hierarchical Bayesian modelling for the inference of group-level brain states using functional MRI,"Lingbin Bian, Abstract 1572",1624514400,120,poster1572EuropeAsia
poster2395,High-field brain imaging of amygdala subregions in adolescents with major depressive disorder,"Zeynep BaÅŸgÃ¶ze, Abstract 2395",1624629600,60,poster2395AmericasEurope
poster2395,High-field brain imaging of amygdala subregions in adolescents with major depressive disorder,"Zeynep BaÅŸgÃ¶ze, Abstract 2395",1624312800,60,poster2395AmericasAsia
poster2395,High-field brain imaging of amygdala subregions in adolescents with major depressive disorder,"Zeynep BaÅŸgÃ¶ze, Abstract 2395",1624514400,120,poster2395EuropeAsia
poster1145,Hippocampal Metabolic Subregions in Healthy Older and Their Profiles in Neurodegeneration,"Somayeh Maleki Balajoo, Abstract 1145",1624543200,60,poster1145AmericasEurope
poster1145,Hippocampal Metabolic Subregions in Healthy Older and Their Profiles in Neurodegeneration,"Somayeh Maleki Balajoo, Abstract 1145",1624658400,60,poster1145AmericasAsia
poster1145,Hippocampal Metabolic Subregions in Healthy Older and Their Profiles in Neurodegeneration,"Somayeh Maleki Balajoo, Abstract 1145",1624341600,120,poster1145EuropeAsia
poster2520,Hippocampus Diffusivity Abnormalities in Classic Trigeminal Neuralgia,"Shaun Hanycz, Abstract 2520",1624629600,60,poster2520AmericasEurope
poster2520,Hippocampus Diffusivity Abnormalities in Classic Trigeminal Neuralgia,"Shaun Hanycz, Abstract 2520",1624485600,60,poster2520AmericasAsia
poster2520,Hippocampus Diffusivity Abnormalities in Classic Trigeminal Neuralgia,"Shaun Hanycz, Abstract 2520",1624341600,120,poster2520EuropeAsia
poster1416,Human Thalamic Activity During Intra-Dimensional and Extra-Dimensional Set Shifting,"Juniper Hollis, Abstract 1416",1624370400,60,poster1416AmericasEurope
poster1416,Human Thalamic Activity During Intra-Dimensional and Extra-Dimensional Set Shifting,"Juniper Hollis, Abstract 1416",1624658400,60,poster1416AmericasAsia
poster1416,Human Thalamic Activity During Intra-Dimensional and Extra-Dimensional Set Shifting,"Juniper Hollis, Abstract 1416",1624514400,120,poster1416EuropeAsia
